year,price,mileage,door,passenger,displacement,cylinder,body_type_num,location_index,exterior_color(i),interior_color(i),transmission(i),drive_type(i),fuel_index,brand_i,country_i,real_year,vehicle_id
2014,9500,131000,4,5,1.4,4,1.0,18,1,0,0,0,0,12,2,8.46,10748
2010,6995,177100,4,5,2.5,4,9.0,18,10,0,1,2,0,8,0,12.38,10749
2016,44013,127121,4,6,6.6,8,5.0,18,2,0,0,4,2,12,2,7.3,10750
2012,6995,209507,4,5,2.0,4,1.0,18,0,0,0,0,0,20,3,12.73,10751
2017,30997,56051,4,5,3.6,6,2.0,18,1,0,0,2,0,25,2,3.84,10752
2019,51500,9895,4,5,2.0,4,1.0,18,2,0,0,2,0,18,3,0.91,10753
2020,49700,5198,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.22,10754
2017,23987,41870,4,5,2.5,4,2.0,18,1,0,0,2,0,5,0,3.24,10755
2017,26980,41189,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,3.22,10756
2013,13985,124656,4,5,2.0,4,2.0,18,0,0,0,2,0,2,1,8.69,10757
2017,21975,20945,2,5,2.0,4,1.0,18,4,0,0,0,0,12,2,2.37,10758
2012,4500,220209,4,5,1.8,4,1.0,18,8,1,1,0,0,6,0,13.18,10759
2012,7995,162207,4,5,3.5,4,1.0,18,0,0,0,2,0,27,2,10.76,10760
2013,11999,176285,4,5,2.4,4,2.0,18,0,0,0,2,0,9,1,10.85,10761
2016,23995,55582,4,7,3.3,6,2.0,18,1,0,0,2,0,9,1,4.32,10762
2019,24988,14881,4,5,1.5,3,4.0,18,2,0,0,0,0,26,5,1.12,10763
2019,67600,10971,4,5,3.0,6,2.0,18,2,0,0,2,0,18,3,0.96,10764
2016,29985,62358,4,5,2.0,4,2.0,18,4,0,0,2,0,11,0,4.6,10765
2007,9900,153000,4,5,3.5,6,2.0,18,6,0,0,4,0,11,0,12.88,10766
2016,51888,81500,4,5,4.0,8,1.0,18,0,0,0,3,0,13,3,5.4,10767
2020,48998,4722,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.2,10768
2020,50500,1593,4,5,2.0,4,2.0,18,7,0,0,2,0,18,3,0.07,10769
2020,48998,3214,4,5,2.0,4,2.0,18,2,0,0,2,0,18,3,0.13,10770
2017,27985,20470,4,5,2.5,4,2.0,18,4,0,0,2,0,15,0,2.35,10771
2019,23995,59176,4,8,3.3,6,7.0,18,1,1,0,0,0,9,1,2.97,10772
2017,16995,83670,4,5,2.0,4,4.0,18,1,0,0,0,0,9,1,4.99,10773
2017,20995,11345,4,5,2.4,4,2.0,18,3,0,0,0,0,9,1,1.97,10774
2012,13888,157959,4,8,3.5,6,7.0,18,4,1,0,0,0,6,0,10.58,10775
2017,19999,39256,4,5,1.4,4,2.0,18,1,0,0,2,0,21,2,3.14,10776
2012,14999,135512,4,5,4.7,8,5.0,18,5,0,0,4,1,7,2,9.65,10777
2016,18485,79783,4,5,2.5,4,2.0,18,2,0,0,0,0,15,0,5.32,10778
2010,8985,147513,4,5,2.4,4,2.0,18,1,0,0,2,0,2,1,11.15,10779
2016,14388,68903,4,5,1.8,4,4.0,18,5,0,1,0,0,17,3,4.87,10780
2018,27985,29627,4,5,2.5,4,1.0,18,2,0,0,0,0,15,0,2.23,10781
2015,8985,193708,4,5,2.0,4,1.0,18,1,0,0,0,0,15,0,10.57,10782
2012,27900,31000,2,5,0.0,4,6.0,18,1,0,0,1,0,18,3,5.29,10783
2010,6495,159900,4,7,3.0,6,2.0,18,7,0,0,4,0,24,0,11.66,10784
2012,13999,126509,4,6,5.7,8,5.0,18,0,0,0,4,0,7,2,9.27,10785
2014,12999,124148,4,5,2.4,4,2.0,18,8,1,0,0,0,2,1,8.17,10786
2015,10999,137774,4,5,1.6,4,2.0,18,1,0,0,2,0,5,0,8.24,10787
2019,73333,952,2,2,2.0,4,6.0,18,2,4,0,3,0,18,3,0.54,10788
2018,30985,14251,4,5,2.5,4,1.0,18,3,0,0,0,0,15,0,1.59,10789
2015,10985,93381,4,5,1.6,4,1.0,18,3,0,0,0,0,9,1,6.39,10790
2018,35995,37688,3,10,3.7,6,7.0,18,1,1,0,3,0,16,2,2.57,10791
2015,10888,111285,4,5,2.4,4,1.0,18,2,1,0,0,0,9,1,7.14,10792
2017,18381,40061,4,5,2.0,4,2.0,18,4,0,0,0,0,2,1,3.17,10793
2015,11999,118869,4,4,2.4,4,1.0,18,4,0,0,0,0,2,1,7.45,10794
2013,18999,162691,4,4,3.5,6,7.0,18,1,0,0,2,0,13,3,10.28,10795
2013,9999,178429,4,6,3.6,6,7.0,18,3,0,0,0,0,1,2,10.93,10796
2010,4999,200369,4,7,3.3,6,7.0,18,5,0,0,0,0,1,2,13.35,10797
2016,16999,129035,4,4,2.5,4,1.0,18,7,1,0,0,0,0,0,7.38,10798
2012,5999,221329,4,4,1.5,4,4.0,18,1,0,0,0,0,0,0,13.22,10799
2017,15390,107152,4,4,2.0,4,1.0,18,7,0,0,0,0,2,1,5.96,10800
2012,10985,162507,4,5,2.4,4,2.0,18,2,1,0,2,0,2,1,10.77,10801
2016,15985,92240,4,5,2.5,4,1.0,18,2,0,0,0,0,15,0,5.84,10802
2017,23985,35965,4,5,2.0,4,2.0,18,5,0,0,2,0,17,3,3.0,10803
2016,17888,58538,4,5,2.0,4,2.0,18,1,0,0,2,0,17,3,4.44,10804
2015,25985,60040,4,5,2.0,4,1.0,18,5,0,1,2,0,8,0,5.0,10805
2017,17488,83410,5,5,2.4,4,2.0,18,4,0,0,0,0,2,1,4.98,10806
2016,13995,67826,4,5,1.8,4,1.0,18,1,0,0,0,0,9,1,4.83,10807
2018,27800,58630,4,7,3.6,6,2.0,18,3,0,0,0,0,12,2,3.44,10808
2016,12985,81451,4,5,2.0,4,1.0,18,2,0,0,0,0,15,0,5.39,10809
2010,11900,105000,4,5,3.0,6,1.0,18,4,0,0,2,0,13,3,9.38,10810
2020,126393,90,4,5,4.4,8,1.0,18,2,0,0,2,0,18,3,0.0,10811
2020,56063,90,4,5,2.0,4,2.0,18,7,0,0,2,0,18,3,0.0,10812
2020,72598,2300,4,5,3.0,6,2.0,18,2,0,0,2,0,18,3,0.1,10813
2017,20788,58924,4,5,2.0,4,2.0,18,1,0,0,2,0,17,3,3.96,10814
2019,37980,7608,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.82,10815
2012,13900,145000,2,4,0.0,4,6.0,18,4,0,0,0,0,17,3,10.04,10816
2007,10900,154000,2,5,0.0,4,6.0,18,2,0,0,0,0,19,4,12.92,10817
2018,19995,49489,4,5,2.4,4,2.0,18,1,0,0,2,0,9,1,3.06,10818
2019,18888,32699,4,5,2.0,4,4.0,18,2,0,0,0,0,2,1,1.86,10819
2016,18588,50966,4,5,2.0,4,2.0,18,2,0,0,2,0,17,3,4.12,10820
2016,59500,44050,4,5,4.4,8,1.0,18,7,0,0,2,0,18,3,3.84,10821
2016,16888,46401,4,5,1.5,3,9.0,18,9,0,0,0,0,26,5,3.93,10822
2020,53674,116,4,5,2.0,4,1.0,18,2,0,0,2,0,18,3,0.0,10823
2016,24810,78001,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,5.25,10824
2020,46335,1104,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.05,10825
2020,46300,1536,4,5,2.0,4,2.0,18,0,0,0,2,0,18,3,0.06,10826
2012,16985,139403,4,5,3.5,6,1.0,18,1,3,0,2,0,13,3,9.81,10827
2018,21300,44270,5,5,2.0,4,2.0,18,4,0,0,2,0,15,0,2.84,10828
2010,5995,111200,4,5,2.0,4,1.0,18,2,0,0,0,0,15,0,9.63,10829
2017,37500,65632,4,5,3.0,6,2.0,18,1,0,0,2,0,18,3,4.23,10830
2020,52203,90,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.0,10831
2020,54097,20,4,5,2.0,4,2.0,18,7,0,0,2,0,18,3,0.0,10832
2016,18788,45762,4,5,2.0,4,2.0,18,1,0,0,2,0,17,3,3.91,10833
2012,7985,162741,4,5,2.0,4,1.0,18,4,0,0,0,0,15,0,10.78,10834
2016,17985,61322,4,5,2.5,4,2.0,18,0,0,0,0,0,15,0,4.56,10835
2016,16985,95269,4,5,2.0,4,2.0,18,2,0,0,2,0,15,0,5.97,10836
2017,41900,47000,4,5,3.5,6,2.0,18,0,0,0,2,0,11,0,3.46,10837
2016,21985,71160,4,5,2.5,4,2.0,18,4,0,0,2,0,15,0,4.96,10838
2010,19985,121075,2,4,3.5,6,6.0,18,3,0,0,3,0,11,0,10.04,10839
2014,14485,79705,4,5,2.0,4,1.0,18,2,0,1,2,0,8,0,6.32,10840
2016,16188,51034,4,5,1.8,4,4.0,18,4,0,1,0,0,17,3,4.13,10841
2020,73233,190,4,5,3.0,6,1.0,18,4,0,0,2,0,18,3,0.01,10842
2017,18995,30750,4,5,2.4,4,2.0,18,0,0,0,0,0,9,1,2.78,10843
2017,12495,78758,4,5,2.0,4,1.0,18,5,0,0,0,0,9,1,4.78,10844
2020,44888,4032,4,5,2.0,4,2.0,18,7,0,0,2,0,18,3,0.17,10845
2016,16985,95317,4,5,2.5,4,2.0,18,1,0,0,0,0,15,0,5.97,10846
2006,4995,219600,4,5,3.5,6,1.0,18,4,0,0,0,0,0,0,16.15,10847
2009,5495,149850,4,5,1.8,4,9.0,18,7,0,0,0,0,23,2,11.74,10848
2016,20888,50996,4,5,2.4,4,2.0,18,1,0,0,2,0,9,1,4.12,10849
2017,41900,64111,4,5,3.0,6,1.0,18,5,6,0,2,0,18,3,4.17,10850
2017,16988,55790,4,5,1.8,4,9.0,18,0,0,0,0,0,17,3,3.82,10851
2016,11900,56000,4,5,1.8,4,1.0,18,1,0,0,0,0,2,1,4.33,10852
2016,21800,81489,4,5,2.0,4,2.0,18,4,0,0,2,0,18,3,5.4,10853
2016,16985,50623,4,5,2.0,4,4.0,18,1,0,0,2,0,8,0,4.11,10854
2013,14900,56000,4,5,2.0,4,2.0,18,0,0,0,2,0,18,3,5.83,10855
2007,5995,223900,4,5,2.4,4,2.0,18,7,0,0,0,0,6,0,15.83,10856
2009,4495,207800,4,5,2.4,4,9.0,18,2,0,1,0,0,0,0,14.16,10857
2001,2500,286000,4,7,3.5,6,2.0,18,7,0,0,4,0,3,0,21.42,10858
2009,4995,117900,4,5,2.4,4,9.0,18,5,0,0,0,0,9,1,10.41,10859
2020,41225,90,4,5,2.0,4,2.0,18,3,0,0,2,0,26,5,0.0,10860
2020,81911,2500,4,5,3.0,6,2.0,18,2,0,0,2,0,18,3,0.1,10861
2020,34575,1980,4,5,1.5,3,2.0,18,1,0,0,2,0,26,5,0.08,10862
2020,35625,3922,4,5,2.0,4,4.0,18,4,0,0,0,0,26,5,0.16,10863
2020,33025,2859,4,5,2.0,4,4.0,18,1,0,0,0,0,26,5,0.12,10864
2020,68243,90,4,5,3.0,6,1.0,18,5,0,0,2,0,18,3,0.0,10865
2020,37325,2315,4,5,2.0,4,2.0,18,3,0,0,2,0,26,5,0.1,10866
2020,78939,90,4,5,3.0,6,2.0,18,4,0,0,2,0,18,3,0.0,10867
2007,4995,131100,4,5,1.5,4,4.0,18,7,0,0,0,0,6,0,11.96,10868
2016,11900,81368,4,5,2.4,4,1.0,18,0,0,0,0,0,2,1,5.39,10869
2018,23985,74159,4,5,2.5,4,2.0,18,5,1,0,2,0,15,0,4.09,10870
2017,88900,39900,4,5,5.0,8,2.0,18,2,4,0,4,0,34,5,3.16,10871
2016,11375,76858,4,5,1.8,4,1.0,18,3,1,0,0,0,5,0,5.2,10872
2020,45459,6413,4,5,2.0,4,2.0,18,4,0,0,2,0,18,3,0.27,10873
2017,14499,90204,4,7,3.6,6,7.0,18,1,0,0,0,1,1,2,5.26,10874
2017,14499,60112,4,5,2.0,4,1.0,18,1,0,0,0,0,2,1,4.0,10875
2020,107635,90,4,7,3.0,6,2.0,18,2,0,0,2,0,18,3,0.0,10876
2020,45367,4661,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.19,10877
2020,45926,2109,4,5,2.0,4,2.0,18,7,0,0,2,0,18,3,0.09,10878
2015,16588,98711,4,5,2.0,4,1.0,18,7,0,0,0,2,17,3,6.61,10879
2020,83173,57,4,5,3.0,6,2.0,18,2,0,0,2,0,18,3,0.0,10880
2020,83973,105,4,5,3.0,6,2.0,18,1,0,0,2,0,18,3,0.0,10881
2019,24990,26739,5,5,1.4,4,2.0,18,1,0,0,2,0,21,2,1.61,10882
2016,17988,42896,4,5,2.0,4,2.0,18,1,0,0,2,0,17,3,3.79,10883
2017,19985,31215,4,5,2.4,4,1.0,18,2,0,0,0,0,3,0,2.8,10884
2020,77061,1528,4,5,3.0,6,2.0,18,4,0,0,2,0,18,3,0.06,10885
2020,56144,3320,4,5,2.0,4,1.0,18,2,0,0,2,0,18,3,0.14,10886
2020,63534,4389,4,5,2.0,4,2.0,18,5,0,0,2,0,18,3,0.18,10887
2013,4995,150450,4,5,0.0,4,1.0,18,4,0,1,0,0,9,1,9.77,10888
2020,76273,4975,4,5,3.0,6,2.0,18,4,0,0,2,0,18,3,0.21,10889
2016,11985,61632,4,5,2.0,4,1.0,18,2,0,1,0,0,15,0,4.57,10890
2018,16999,61277,4,5,1.8,4,1.0,18,0,0,0,0,0,5,0,3.55,10891
2020,52106,4952,4,5,2.0,4,1.0,18,4,0,0,2,0,18,3,0.21,10892
2017,25985,61828,4,8,3.5,6,2.0,18,7,0,0,2,0,6,0,4.08,10893
2014,15499,76660,4,5,2.0,4,1.0,18,1,0,0,2,0,18,3,6.19,10894
2019,43988,9619,4,5,2.0,4,1.0,18,2,0,0,2,0,17,3,0.9,10895
2010,4995,159100,4,5,2.0,4,1.0,18,4,0,0,0,0,15,0,11.63,10896
2010,4995,204700,4,5,1.8,4,9.0,18,7,0,1,0,0,0,0,13.53,10897
2018,47850,36074,4,5,3.0,6,2.0,18,4,0,0,2,0,18,3,2.5,10898
2017,19588,44203,4,5,2.0,4,2.0,18,7,0,0,2,0,17,3,3.34,10899
2017,25985,74483,4,7,2.5,4,2.0,18,4,0,0,2,0,15,0,4.6,10900
2017,19788,57299,4,5,2.0,4,2.0,18,1,0,0,2,0,17,3,3.89,10901
2019,31680,8592,4,5,1.5,3,2.0,18,1,0,0,2,0,26,5,0.86,10902
2017,18988,59241,4,5,2.0,4,2.0,18,1,0,0,2,0,17,3,3.97,10903
2016,16988,70558,4,5,2.0,4,2.0,18,0,0,0,2,0,17,3,4.94,10904
2016,17988,38060,4,5,2.0,4,2.0,18,0,0,0,2,0,17,3,3.59,10905
2019,25988,13270,4,5,1.8,4,9.0,18,1,0,0,2,0,17,3,1.05,10906
2015,15988,72925,4,5,2.0,4,2.0,18,0,0,0,2,0,17,3,5.54,10907
2014,12988,69157,4,5,2.0,4,1.0,18,2,0,0,0,2,17,3,5.88,10908
2010,11900,121000,4,5,0.0,4,2.0,18,7,0,0,2,0,6,0,10.04,10909
2020,54884,6100,4,5,2.0,4,4.0,18,1,0,0,2,0,18,3,0.25,10910
2020,79048,7999,4,5,3.0,6,2.0,18,4,5,0,2,0,18,3,0.33,10911
2020,46878,3858,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.16,10912
2020,46737,4350,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.18,10913
2011,7485,158773,4,5,2.5,4,1.0,18,7,0,0,0,0,15,0,11.12,10914
2020,83252,5541,4,5,3.0,6,2.0,18,1,0,0,2,0,18,3,0.23,10915
2018,30995,51793,4,7,3.3,6,2.0,18,1,0,0,2,0,9,1,3.16,10916
2015,14995,93210,4,5,2.4,4,1.0,18,2,0,0,0,0,9,1,6.38,10917
2017,16995,56895,4,5,2.4,4,2.0,18,1,0,0,0,0,9,1,3.87,10918
2016,14995,87837,4,5,2.4,4,2.0,18,1,0,0,0,0,9,1,5.66,10919
2019,39985,31741,4,7,2.5,4,2.0,18,1,3,0,2,0,15,0,1.82,10920
2019,43800,12435,4,5,2.0,4,2.0,18,2,0,0,2,0,18,3,1.02,10921
2011,11900,161000,4,5,3.5,6,2.0,18,1,0,0,2,0,13,3,11.21,10922
2011,7999,162033,4,8,3.6,6,9.0,18,5,8,0,0,0,12,2,11.25,10923
2012,12999,152930,4,4,2.0,4,9.0,18,1,0,0,2,0,18,3,10.37,10924
2014,19999,88900,4,5,2.0,4,4.0,18,1,0,0,2,0,18,3,6.7,10925
2015,19999,94000,2,4,2.3,4,3.0,18,6,0,1,3,0,16,2,6.42,10926
2016,10900,76000,4,5,1.8,4,1.0,18,4,0,0,0,0,2,1,5.17,10927
2020,58208,5179,4,5,2.0,4,4.0,18,2,5,0,2,0,18,3,0.22,10928
2013,23999,130000,4,5,5.0,8,2.0,18,2,0,0,4,0,34,5,8.92,10929
2020,55153,8151,4,5,2.0,4,4.0,18,2,0,0,2,0,18,3,0.34,10930
2020,56676,4573,4,5,2.0,4,4.0,18,5,4,0,2,0,18,3,0.19,10931
2020,57284,5466,4,5,2.0,4,4.0,18,2,4,0,2,0,18,3,0.23,10932
2020,54312,4230,4,5,2.0,4,4.0,18,1,0,0,2,0,18,3,0.18,10933
2007,26999,109717,2,4,5.0,10,6.0,18,4,0,0,3,0,18,3,11.07,10934
2016,20999,62462,2,5,2.4,4,3.0,18,4,0,0,0,0,6,0,4.6,10935
2014,27999,75332,4,5,3.0,6,2.0,18,4,0,0,2,0,20,3,6.14,10936
2014,20999,96321,4,4,2.0,4,1.0,18,5,0,0,2,0,20,3,7.01,10937
2012,30999,131216,4,5,5.5,8,1.0,18,2,0,0,3,0,13,3,9.47,10938
2020,40975,7540,4,5,2.0,4,2.0,18,5,0,0,2,0,26,5,0.31,10939
2015,22999,103359,2,4,2.0,4,3.0,18,7,0,0,2,0,20,3,6.81,10940
2014,19700,110539,4,5,2.2,4,9.0,18,7,0,0,2,2,13,3,7.61,10941
2013,19999,123716,4,5,3.5,6,1.0,18,4,0,0,2,0,13,3,8.65,10942
2013,19600,124653,4,5,3.0,6,9.0,18,4,0,0,2,2,18,3,8.69,10943
2017,58888,32000,4,5,4.4,8,1.0,18,2,0,0,2,0,18,3,2.83,10944
2020,55115,6901,4,5,2.0,4,2.0,18,4,0,0,2,0,18,3,0.29,10945
2020,55115,7449,4,5,2.0,4,2.0,18,4,0,0,2,0,18,3,0.31,10946
2020,64744,7726,4,5,2.0,4,2.0,18,2,0,0,2,0,18,3,0.32,10947
2020,55115,8091,4,5,2.0,4,2.0,18,4,0,0,2,0,18,3,0.34,10948
2020,57036,7164,4,5,2.0,4,4.0,18,2,4,0,2,0,18,3,0.3,10949
2015,17900,95000,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,6.46,10950
2019,26990,34901,2,2,4.3,6,8.0,18,1,1,0,3,0,12,2,1.95,10951
2020,58208,6560,4,5,2.0,4,4.0,18,2,3,0,2,0,18,3,0.27,10952
2020,53740,8832,4,5,2.0,4,4.0,18,1,4,0,2,0,18,3,0.37,10953
2020,57594,8089,4,5,2.0,4,4.0,18,2,3,0,2,0,18,3,0.34,10954
2020,56711,4588,4,5,2.0,4,4.0,18,4,0,0,2,0,18,3,0.19,10955
2020,55153,6302,4,5,2.0,4,4.0,18,2,0,0,2,0,18,3,0.26,10956
2017,29999,21713,4,6,5.7,8,5.0,18,2,0,0,4,0,7,2,2.4,10957
2017,19995,57618,4,5,2.4,4,2.0,18,7,0,0,2,0,9,1,3.9,10958
2015,15500,88000,4,5,2.5,4,1.0,18,5,0,0,0,0,0,0,6.17,10959
2008,6995,223478,4,5,3.2,6,2.0,18,4,1,0,2,0,34,5,15.31,10960
2017,18995,68209,4,5,2.4,4,2.0,18,1,0,0,2,0,9,1,4.34,10961
2020,58821,4379,4,5,2.0,4,4.0,18,5,0,0,2,0,18,3,0.18,10962
2020,57879,5228,4,5,2.0,4,4.0,18,2,0,0,2,0,18,3,0.22,10963
2012,4995,142800,4,5,1.6,4,1.0,18,4,0,0,0,0,5,0,9.95,10964
2009,3995,216700,4,5,1.8,4,1.0,18,4,0,1,0,0,6,0,14.53,10965
2009,18999,140100,4,4,6.2,8,1.0,18,2,0,0,3,0,13,3,11.34,10966
2020,45135,7243,4,5,2.0,4,2.0,18,1,0,0,2,0,18,3,0.3,10967
2020,54486,7354,4,5,2.0,4,1.0,18,4,0,0,2,0,18,3,0.31,10968
2020,80385,7453,4,5,3.0,6,2.0,18,2,0,0,2,0,18,3,0.31,10969
2020,32775,5785,4,5,2.0,4,4.0,18,3,0,0,0,0,26,5,0.24,10970
2017,15888,54214,4,5,2.4,4,1.0,18,7,0,0,0,0,2,1,3.76,10971
2016,14995,87908,4,5,2.4,4,2.0,18,1,0,0,0,0,9,1,5.66,10972
2011,21000,139000,4,5,5.0,8,2.0,18,8,3,0,4,0,34,5,10.29,10973
2015,11999,77454,4,5,1.4,4,1.0,18,7,0,1,0,0,12,2,5.73,10974
2016,15800,30820,4,5,1.8,4,1.0,18,0,0,0,0,0,5,0,3.28,10975
2017,18995,59199,4,5,2.4,4,2.0,18,4,0,0,2,0,9,1,3.97,10976
2020,56107,7356,4,5,2.0,4,4.0,18,4,4,0,2,0,18,3,0.31,10977
2011,22900,87000,2,2,3.0,6,6.0,18,1,0,0,3,0,18,3,8.12,10978
2020,56659,8660,4,5,2.0,4,4.0,18,5,0,0,2,0,18,3,0.36,10979
2020,53142,7751,4,5,2.0,4,4.0,18,1,4,0,2,0,18,3,0.32,10980
2020,54543,7557,4,5,2.0,4,4.0,18,4,4,0,2,0,18,3,0.31,10981
2020,65211,14995,4,5,3.0,6,4.0,18,4,0,0,2,0,18,3,0.62,10982
2020,54865,8674,4,5,2.0,4,4.0,18,2,4,0,2,0,18,3,0.36,10983
2015,27900,42000,2,4,2.0,4,3.0,18,7,0,0,2,0,20,3,4.25,10984
2016,29900,63000,4,5,2.0,4,2.0,18,2,4,0,2,0,11,0,4.62,10985
2018,47400,22180,4,5,3.0,6,2.0,18,2,0,0,2,0,18,3,1.92,10986
2014,26900,72000,4,5,3.5,6,2.0,18,4,0,0,2,0,13,3,6.0,10987
2016,29900,66500,4,5,2.0,4,2.0,18,7,0,0,2,0,20,3,4.77,10988
2014,27888,80500,4,5,4.6,8,1.0,18,2,3,0,2,0,13,3,6.35,10989
2013,37900,60000,4,5,3.0,6,2.0,18,1,2,0,2,2,30,3,6.0,10990
2020,52808,11023,4,5,2.0,4,4.0,18,1,4,0,2,0,18,3,0.46,10991
2020,55844,4928,4,5,2.0,4,4.0,18,1,4,0,2,0,18,3,0.21,10992
2014,14900,102000,4,5,2.5,4,2.0,18,7,0,0,2,0,8,0,7.25,10993
2013,15999,149367,4,5,3.5,6,1.0,18,0,0,0,0,0,11,0,9.72,10994
2015,25999,100920,4,7,3.5,6,2.0,18,1,0,0,4,0,16,2,6.7,10995
2010,105000,43000,2,2,5.2,10,3.0,18,1,0,0,2,0,20,3,6.79,10996
2018,189000,5990,2,2,4.0,6,3.0,18,2,0,0,3,0,30,3,1.25,10997
2019,32680,8373,4,5,1.5,3,2.0,18,5,0,0,2,0,26,5,0.85,10998
2018,20488,77659,5,7,3.6,6,7.0,18,1,0,0,0,0,1,2,4.24,10999
2015,22888,101824,4,5,3.5,6,2.0,18,7,0,0,2,0,3,0,6.74,11000
2019,48795,90,2,4,3.0,6,6.0,18,1,4,0,2,0,18,3,0.5,11001
2011,14888,166321,4,5,3.5,6,2.0,18,0,0,0,2,0,11,0,11.43,11002
2014,22900,77500,4,5,2.0,4,1.0,18,1,0,0,2,2,18,3,6.23,11003
2019,50800,90,2,4,3.0,6,6.0,18,5,4,0,2,0,18,3,0.5,11004
2019,89973,1849,2,4,3.0,6,3.0,18,7,0,1,3,0,18,3,0.58,11005
2013,15800,120706,4,5,3.5,6,2.0,18,2,3,0,2,0,16,2,8.53,11006
2016,51888,75868,4,5,3.0,6,2.0,18,3,5,0,2,0,18,3,5.16,11007
2014,24210,97236,4,7,3.6,6,2.0,18,2,0,0,2,1,1,2,7.05,11008
2013,14999,70200,4,5,2.4,4,2.0,18,2,0,0,0,0,6,0,6.42,11009
2014,32900,79596,4,5,3.6,6,2.0,18,8,2,0,2,0,30,3,6.32,11010
2003,1995,233000,4,4,1.7,4,1.0,18,4,1,0,0,0,6,0,18.21,11011
2005,4995,207000,4,5,3.2,6,1.0,18,5,0,0,2,0,13,3,16.12,11012
2002,2995,220000,4,4,3.2,6,1.0,18,1,2,0,0,0,3,0,18.17,11013
2005,3995,185500,5,5,3.5,6,2.0,18,7,1,0,2,0,5,0,15.23,11014
2015,19887,104947,5,7,3.5,6,2.0,19,2,0,0,2,0,22,0,6.87,11015
2018,27990,22009,4,5,2.5,4,2.0,19,0,0,0,2,0,0,0,1.92,11016
2019,34988,45584,4,5,5.7,8,5.0,19,9,0,0,4,0,7,2,2.4,11017
2009,1950,281384,4,5,2.5,4,1.0,19,0,1,0,0,0,5,0,17.22,11018
2019,43995,34012,4,7,5.7,8,2.0,19,0,0,0,2,0,1,2,1.92,11019
2019,26995,17935,4,5,2.4,4,2.0,19,0,0,0,4,1,4,2,1.25,11020
2015,13995,98680,4,5,2.4,4,2.0,19,0,0,0,0,0,2,1,6.61,11021
2016,42995,22505,2,5,6.4,8,3.0,19,0,0,0,3,0,1,2,2.94,11022
2016,16995,112267,4,5,2.0,4,1.0,19,0,0,0,2,0,25,2,6.68,11023
2014,17486,61768,4,5,2.5,4,2.0,19,0,1,0,2,0,15,0,5.57,11024
2016,15945,60793,4,5,2.0,4,2.0,19,5,0,0,2,0,2,1,4.53,11025
2016,28388,24179,4,5,3.5,6,1.0,19,7,0,0,2,0,11,0,3.01,11026
2015,29988,126791,4,5,5.7,8,5.0,19,1,0,0,4,0,0,0,7.78,11027
2017,27998,35292,4,5,2.5,4,2.0,19,2,0,0,2,0,8,0,2.97,11028
2014,12990,77385,4,5,2.0,4,2.0,19,0,0,0,0,0,17,3,6.22,11029
2013,8450,161232,4,7,3.5,6,1.0,19,2,0,0,2,0,16,2,10.22,11030
2003,1950,330999,4,5,3.8,6,1.0,19,2,0,0,0,0,23,2,22.29,11031
2017,13496,33198,4,5,1.8,4,1.0,19,2,0,0,0,0,5,0,2.88,11032
2015,8788,67296,4,4,1.2,4,4.0,19,3,0,0,0,0,12,2,5.3,11033
2007,2450,265159,4,5,2.3,4,1.0,19,3,0,0,0,0,15,0,17.55,11034
2016,15998,75495,2,5,1.5,4,3.0,19,5,0,0,0,0,6,0,5.15,11035
2019,35995,21607,4,5,3.5,6,2.0,19,5,0,0,2,0,5,0,1.4,11036
2019,29995,21815,4,5,2.4,4,2.0,19,0,0,0,4,0,4,2,1.41,11037
2019,28995,22948,4,5,3.6,6,1.0,19,0,0,0,3,0,14,2,1.46,11038
2019,33995,17818,4,5,3.6,6,1.0,19,0,0,0,3,0,1,2,1.24,11039
2015,24995,216565,4,6,6.0,8,5.0,19,7,1,0,2,0,12,2,11.52,11040
2007,5795,208199,4,8,3.5,6,7.0,19,7,1,0,0,0,6,0,15.17,11041
2017,27933,76447,4,5,3.6,6,2.0,19,0,0,0,4,0,4,2,4.69,11042
2013,7932,151963,4,7,3.6,6,7.0,19,0,0,0,0,0,1,2,9.83,11043
2017,15898,90131,4,5,2.4,4,2.0,19,7,0,0,0,0,12,2,5.26,11044
2017,17988,63674,5,5,2.4,4,2.0,19,4,0,1,0,0,4,2,4.15,11045
2017,36999,57817,5,5,3.5,6,2.0,19,1,0,0,2,0,11,0,3.91,11046
2017,39887,43245,5,5,3.5,6,2.0,19,3,0,0,2,0,11,0,3.3,11047
2011,9990,120673,4,5,3.0,6,1.0,19,0,0,0,2,0,18,3,9.53,11048
2007,2950,220371,4,5,3.4,6,2.0,19,1,2,0,0,0,12,2,15.68,11049
